ID,ShopId,OrderId,评分,评论内容,评论时间,评论详情
3201117690,157947306,3.01446E+18,5,,2017-10-26T10:18:09,"
菜品名称: 香蒸秋田小町米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T10:18:09
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T10:18:09
"
3198357202,157947306,3.01453E+18,4,,2017-10-25T19:23:15,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T19:23:15
"
3183148418,157947306,3.01446E+18,4,～长得好看！，，，嗯？,2017-10-24T11:00:59,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 不要太漂亮好吧，第一眼很满意
评论时间: 2017-10-24T11:00:59
"
3198189130,157947306,3.01453E+18,4,,2017-10-25T19:08:47,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T19:08:47
"
3197845578,157947306,3.01453E+18,5,,2017-10-25T18:41:34,"
菜品名称: 再来一份芋头（特色）
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T18:41:34
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-25T18:41:34
"
3219348866,157947306,3.01453E+18,4,,2017-10-28T10:51:30,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-28T10:51:30
"
3186287426,157947306,3.01446E+18,5,,2017-10-24T14:51:09,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-24T14:51:09
"
3203198730,157947306,3.01452E+18,4,,2017-10-26T12:26:03,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T12:26:03
"
3186466866,157947306,3.01446E+18,5,,2017-10-24T15:19:17,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-24T15:19:17
"
3183531394,157947306,3.01446E+18,4,,2017-10-24T11:21:53,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 很好吃   分量很足
评论时间: 2017-10-24T11:21:53
"
3211493466,157947306,3.01452E+18,4,,2017-10-27T11:53:57,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:53:57
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:53:57
"
3211481442,157947306,3.01452E+18,4,,2017-10-27T11:53:20,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:53:20
菜品名称: 老板 我要榨菜
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:53:20
菜品名称: 香蒸秋田小町米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:53:20
"
3197375570,157947306,3.01452E+18,5,,2017-10-25T18:07:11,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-25T18:07:11
"
3200070410,157947306,3.01452E+18,5,,2017-10-25T23:26:19,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-25T23:26:19
菜品名称: 香蒸秋田小町米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-25T23:26:19
"
3206657434,157947306,3.01452E+18,4,,2017-10-26T18:22:15,"
菜品名称: 香蒸秋田小町米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T18:22:15
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T18:22:15
"
3207715930,157947306,3.01457E+18,5,,2017-10-26T19:53:54,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T19:53:54
"
3215058842,157947306,3.01457E+18,5,配送给力，按时送达,2017-10-27T17:55:46,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 很香，米饭很好吃
评论时间: 2017-10-27T17:55:46
"
3198673034,157947306,3.01452E+18,4,,2017-10-25T19:53:57,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T19:53:57
"
3213735042,157947306,3.01457E+18,5,,2017-10-27T15:18:36,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 5
评论内容: 酱骨超级香  好大一块肉
评论时间: 2017-10-27T15:18:36
"
3213646746,157947306,3.01457E+18,5,,2017-10-27T15:03:37,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T15:03:37
菜品名称: 加一份金针菇（爆款）
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T15:03:37
"
3212489218,157947306,3.01452E+18,4,,2017-10-27T12:51:50,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T12:51:50
菜品名称: 香蒸秋田小町米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T12:51:50
"
3209905458,157947306,3.01457E+18,5,,2017-10-27T09:43:43,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T09:43:43
"
3212837514,157947306,3.01457E+18,5,,2017-10-27T13:19:33,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T13:19:33
"
3210799970,157947306,3.01457E+18,5,,2017-10-27T11:16:02,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T11:16:02
"
3213843378,157947306,3.01452E+18,4,,2017-10-27T15:36:37,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T15:36:37
菜品名称: 加一份金针菇（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T15:36:37
"
3238842178,157947306,3.01457E+18,5,,2017-10-30T11:33:45,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 超级好吃，这几天一直在吃，米饭也是超级棒
评论时间: 2017-10-30T11:33:45
"
3197496282,157947306,3.01452E+18,5,,2017-10-25T18:15:44,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-25T18:15:44
"
3259986922,157947306,3.01457E+18,4,,2017-11-01T18:58:23,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-11-01T18:58:23
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-11-01T18:58:23
"
3207526610,157947306,3.01456E+18,5,,2017-10-26T19:34:29,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T19:34:29
"
3202364330,157947306,3.01451E+18,4,,2017-10-26T11:42:13,"
菜品名称: 老板 我要炒米（鸡汤绝配 必点）
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T11:42:13
菜品名称: 加一份金针菇（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T11:42:13
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T11:42:13
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T11:42:13
"
3195688114,157947306,3.01451E+18,4,,2017-10-25T15:09:45,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T15:09:45
菜品名称: 香蒸秋田小町米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-25T15:09:45
"
3208286258,157947306,3.01456E+18,4,,2017-10-26T21:05:32,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T21:05:32
"
3206167218,157947306,3.01451E+18,4,,2017-10-26T17:46:22,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T17:46:22
"
3211551202,157947306,3.01456E+18,4,,2017-10-27T11:57:02,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:57:02
"
3216202930,157947306,3.01451E+18,4,,2017-10-27T19:28:05,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:28:05
"
3233795586,157947306,3.01456E+18,4,,2017-10-29T17:46:10,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-29T17:46:10
"
3206536722,157947306,3.01456E+18,4,我的筷子？我用手抓？,2017-10-26T18:13:22,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 请问我的筷子呢？
评论时间: 2017-10-26T18:13:22
"
3206671858,157947306,3.01456E+18,4,,2017-10-26T18:23:19,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 2
评论内容: 没什么味道，分量一般
评论时间: 2017-10-26T18:23:19
菜品名称: 再来一份芋头（特色）
菜品评分: 2
评论内容: 
评论时间: 2017-10-26T18:23:19
"
3247511730,157947306,3.01456E+18,4,,2017-10-31T11:52:23,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T11:52:23
"
3214208634,157947306,3.01456E+18,5,,2017-10-27T16:32:30,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T16:32:30
菜品名称: 香蒸秋田小町米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T16:32:30
"
3206092042,157947306,3.01456E+18,4,,2017-10-26T17:40:37,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T17:40:37
"
3203054690,157947306,3.01451E+18,4,,2017-10-26T12:18:10,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 很过劲，下次还点
评论时间: 2017-10-26T12:18:10
"
3194191378,157947306,3.01451E+18,2,,2017-10-25T12:37:42,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 2
评论内容: 汤汁基本全部漏光了，没法吃
评论时间: 2017-10-25T12:37:42
"
3194181778,157947306,3.01451E+18,4,,2017-10-25T12:37:09,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 味道还不错，就是没放筷子，用手抓吗
评论时间: 2017-10-25T12:37:09
"
3212391090,157947306,3.01456E+18,5,,2017-10-27T12:45:07,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T12:45:07
"
3242281634,157947306,3.01451E+18,4,,2017-10-30T17:27:03,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T17:27:03
"
3194388138,157947306,3.01451E+18,4,,2017-10-25T12:49:30,"
菜品名称: 香蒸秋田小町米饭
菜品评分: 2
评论内容: 
评论时间: 2017-10-25T12:49:30
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 2
评论内容: 送来我就没打算吃 不动脑子的吗 把长形盒子的饭斜着放上面，圆形盒子的汤在下面。能不洒汤吗
评论时间: 2017-10-25T12:49:30
"
3196855786,157947306,3.01451E+18,4,,2017-10-25T17:29:19,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T17:29:19
"
3209034058,157947306,3.01456E+18,4,,2017-10-26T23:18:39,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T23:18:39
"
3231784858,157947306,3.01451E+18,4,服务态度很好,2017-10-29T14:14:50,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 非常好吃呢
评论时间: 2017-10-29T14:14:50
"
3193835978,157947306,3.01451E+18,4,,2017-10-25T12:18:53,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T12:18:53
菜品名称: 老板 我要加辣
菜品评分: 4
评论内容: 
评论时间: 2017-10-25T12:18:53
"
3239612946,157947306,3.01451E+18,4,,2017-10-30T12:17:25,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T12:17:25
菜品名称: 老板 我要咸鸭蛋
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T12:17:25
"
3247718970,157947306,3.01455E+18,4,,2017-10-31T12:04:01,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T12:04:01
"
3204549322,157947306,3.01455E+18,5,,2017-10-26T14:28:29,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T14:28:29
"
3193669250,157947306,3.01451E+18,4,,2017-10-25T12:10:26,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 连筷子都没有，要我手抓吗？
评论时间: 2017-10-25T12:10:26
"
3206978042,157947306,3.01455E+18,5,,2017-10-26T18:46:49,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T18:46:49
"
3207056802,157947306,3.01455E+18,5,,2017-10-26T18:53:12,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T18:53:12
"
3213651378,157947306,3.01455E+18,5,,2017-10-27T15:04:20,"
菜品名称: 再来一份芋头（特色）
菜品评分: 5
评论内容: 味道好，点了好几次了
评论时间: 2017-10-27T15:04:20
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T15:04:20
"
3207049650,157947306,3.01455E+18,5,,2017-10-26T18:52:38,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T18:52:38
"
3203977714,157947306,3.01455E+18,2,真心少的可怕,2017-10-26T13:20:13,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 大分的就这一点小分去的是有多少？第一次吃外卖没吃饱
评论时间: 2017-10-26T13:20:13
"
3207376682,157947306,3.01455E+18,4,,2017-10-26T19:20:22,"
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T19:20:22
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T19:20:22
"
3203773106,157947306,3.01455E+18,4,外卖小哥特别及时，还有礼貌,2017-10-26T13:02:53,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T13:02:53
"
3251795794,157947306,3.01455E+18,4,,2017-10-31T19:07:14,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T19:07:14
菜品名称: 香蒸秋田小町米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T19:07:14
"
3204315898,157947306,3.01455E+18,4,,2017-10-26T13:57:01,"
菜品名称: 香蒸秋田小町米饭
菜品评分: 4
评论内容: 还可以   挺干净
评论时间: 2017-10-26T13:57:01
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T13:57:01
"
3212098410,157947306,3.01455E+18,4,,2017-10-27T12:26:56,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T12:26:56
菜品名称: 再来一份芋头（特色）
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T12:26:56
"
3225096218,157947306,3.01455E+18,4,,2017-10-28T18:53:43,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-28T18:53:43
"
3237794378,157947306,3.01455E+18,4,,2017-10-30T10:08:26,"
菜品名称: 再来一份芋头（特色）
菜品评分: 2
评论内容: 
评论时间: 2017-10-30T10:08:26
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T10:08:26
"
3246187506,157947306,3.01454E+18,4,,2017-10-31T10:18:05,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T10:18:05
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T10:18:05
"
3205792754,157947306,3.01454E+18,4,,2017-10-26T17:16:37,"
菜品名称: 老板 我要炒米（鸡汤绝配 必点）
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T17:16:37
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T17:16:37
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-26T17:16:37
"
3211491778,157947306,3.01454E+18,4,,2017-10-27T11:53:51,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T11:53:51
"
3246991242,157947306,3.01454E+18,4,,2017-10-31T11:22:53,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-31T11:22:53
"
3202724386,157947306,3.01454E+18,5,,2017-10-26T12:01:00,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-26T12:01:00
"
3202353266,157947306,3.01454E+18,4,,2017-10-26T11:41:40,"
菜品名称: 再来一份芋头（特色）
菜品评分: 2
评论内容: 
评论时间: 2017-10-26T11:41:40
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 
评论时间: 2017-10-26T11:41:40
菜品名称: 加一份油豆腐（爆款）
菜品评分: 2
评论内容: 
评论时间: 2017-10-26T11:41:40
"
3219575858,157947306,3.01461E+18,5,,2017-10-28T11:08:32,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-28T11:08:33
"
3220276450,157947306,3.01461E+18,5,,2017-10-28T11:49:48,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 分量足，好吃
评论时间: 2017-10-28T11:49:48
"
3216788842,157947306,3.01461E+18,4,,2017-10-27T20:27:16,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T20:27:16
"
3216856434,157947306,3.01461E+18,5,味道很好。非常好吃(｢･ω･)｢嘿,2017-10-27T20:35:16,"
菜品名称: 加一份金针菇（爆款）
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T20:35:16
菜品名称: 加一份油豆腐（爆款）
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T20:35:16
菜品名称: 加一份娃娃菜
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T20:35:16
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T20:35:16
"
3220722450,157947306,3.01461E+18,5,,2017-10-28T12:14:19,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-28T12:14:19
菜品名称: 老板 我要炒米（鸡汤绝配 必点）
菜品评分: 5
评论内容: 比之前的淡了点，不过还是好吃
评论时间: 2017-10-28T12:14:19
"
3216297298,157947306,3.01461E+18,4,,2017-10-27T19:36:39,"
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:36:39
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:36:39
菜品名称: 老板 我要加辣
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:36:39
菜品名称: 香蒸秋田小町米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:36:39
"
3224873482,157947306,3.0146E+18,5,味道还不错,2017-10-28T18:36:27,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-28T18:36:27
"
3227429210,157947306,3.0146E+18,4,,2017-10-29T00:23:15,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-29T00:23:15
"
3221229314,157947306,3.0146E+18,4,,2017-10-28T12:43:49,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 4
评论内容: 
评论时间: 2017-10-28T12:43:49
菜品名称: 加一份金针菇（爆款）
菜品评分: 2
评论内容: 
评论时间: 2017-10-28T12:43:49
菜品名称: 加一份鹌鹑蛋
菜品评分: 4
评论内容: 
评论时间: 2017-10-28T12:43:49
"
3222607946,157947306,3.0146E+18,5,,2017-10-28T14:48:21,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-28T14:48:21
"
3217539442,157947306,3.0146E+18,4,,2017-10-27T22:15:28,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T22:15:28
菜品名称: 老板 我要加辣
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T22:15:28
"
3229177610,157947306,3.0146E+18,4,,2017-10-29T11:23:22,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-29T11:23:22
"
3214965138,157947306,3.0146E+18,4,味道很好，很大一块骨头，价格又实惠，下次再来，给个赞,2017-10-27T17:48:20,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 5
评论内容: 味道很好，很大一块骨头，价格又实惠，下次再来，给个赞
评论时间: 2017-10-27T17:48:20
菜品名称: 加一份油豆腐（爆款）
菜品评分: 5
评论内容: 味道很好，很大一块骨头，价格又实惠，下次再来，给个赞
评论时间: 2017-10-27T17:48:20
"
3225539258,157947306,3.0146E+18,5,,2017-10-28T19:30:28,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-28T19:30:28
"
3215107938,157947306,3.0146E+18,2,,2017-10-27T17:59:37,"
菜品名称: 加一份娃娃菜
菜品评分: 2
评论内容: 没看见，飞走了，只想说呵呵
评论时间: 2017-10-27T17:59:37
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 
评论时间: 2017-10-27T17:59:37
菜品名称: 加一份金针菇（爆款）
菜品评分: 2
评论内容: 
评论时间: 2017-10-27T17:59:37
"
3215850306,157947306,3.0146E+18,2,金针菇哪里去了？？我最喜欢的金针菇呢？？？味道没有想象中那么好,2017-10-27T18:57:51,"
菜品名称: 加一份鹌鹑蛋
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T18:57:51
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T18:57:51
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 2
评论内容: 味道真的一般
评论时间: 2017-10-27T18:57:51
菜品名称: 加一份金针菇（爆款）
菜品评分: 2
评论内容: 请问我的金针菇哪里去了？？？？
评论时间: 2017-10-27T18:57:51
"
3233135186,157947306,3.0146E+18,4,,2017-10-29T16:55:49,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-29T16:55:49
菜品名称: 老板 我要炒米（鸡汤绝配 必点）
菜品评分: 4
评论内容: 
评论时间: 2017-10-29T16:55:49
菜品名称: 加一份娃娃菜
菜品评分: 4
评论内容: 
评论时间: 2017-10-29T16:55:49
"
3215414906,157947306,3.01459E+18,5,,2017-10-27T18:23:33,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 口味佳服务好
评论时间: 2017-10-27T18:23:33
"
3248344202,157947306,3.01459E+18,5,,2017-10-31T12:41:37,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 好吃味道不错
评论时间: 2017-10-31T12:41:37
"
3215879394,157947306,3.01459E+18,4,,2017-10-27T19:00:10,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:00:10
"
3221679122,157947306,3.01459E+18,4,菜的味道不错  分量足,2017-10-28T13:14:16,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-28T13:14:16
"
3216144890,157947306,3.01459E+18,5,,2017-10-27T19:22:55,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 好吃，分量足
评论时间: 2017-10-27T19:22:55
"
3221681170,157947306,3.01459E+18,5,,2017-10-28T13:14:25,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-28T13:14:25
"
3243079122,157947306,3.01459E+18,5,,2017-10-30T18:31:28,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-30T18:31:28
"
3215980626,157947306,3.01459E+18,4,,2017-10-27T19:08:33,"
菜品名称: 招牌酱骨鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:08:33
"
3217009194,157947306,3.01459E+18,5,,2017-10-27T20:54:49,"
菜品名称: 招牌奇味鸡煲小份+米饭-小份
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T20:54:49
"
3213643402,157947306,3.01459E+18,5,,2017-10-27T15:03:05,"
菜品名称: 招牌酱骨鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T15:03:05
"
3215885122,157947306,3.01459E+18,4,,2017-10-27T19:00:39,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T19:00:39
"
3240362754,157947306,3.01459E+18,4,,2017-10-30T13:09:10,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T13:09:10
菜品名称: 老板 我要炒米（鸡汤绝配 必点）
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T13:09:10
菜品名称: 加一份油豆腐（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-30T13:09:10
"
3255420130,157947306,3.01459E+18,5,,2017-11-01T11:31:49,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-11-01T11:31:49
"
3213166898,157947306,3.01459E+18,5,,2017-10-27T13:54:39,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-10-27T13:54:39
"
3212345306,157947306,3.01458E+18,4,,2017-10-27T12:42:02,"
菜品名称: 加一份金针菇（爆款）
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T12:42:02
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 
评论时间: 2017-10-27T12:42:02
菜品名称: 雪碧雪碧
菜品评分: 4
评论内容: 
评论时间: 2017-10-27T12:42:02
"
